baseline_id,target,fold_mean_spearman,pooled_oof_spearman,difference,n_donors,official_for_v3_target,notes
lightgbm_raw_expression,6e10/Aβ,0.1245098039215686,0.17869798521818367,0.05418818129661507,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
lightgbm_raw_expression,AT8,0.6444117647058825,0.5993925280955755,-0.045019236610306934,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
lightgbm_raw_expression,GFAP,0.15558823529411764,0.16075731497418247,0.005169079680064831,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
lightgbm_raw_expression,Iba1,0.0745098039215686,-0.007795889440113395,-0.08230569336168199,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
lightgbm_raw_expression,NeuN,0.4018627450980392,0.4083426141540954,0.006479869056056187,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
module_mean_baseline,6e10/Aβ,0.31696078431372554,0.3267793864533765,0.009818602139650967,84,True,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
module_mean_baseline,AT8,0.5517647058823529,0.5417434443656981,-0.010021261516654834,84,True,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
module_mean_baseline,GFAP,0.24941176470588236,0.2607876885694037,0.011375923863521348,84,True,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
module_mean_baseline,Iba1,0.10499999999999998,0.029118153285410554,-0.07588184671458943,84,True,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
module_mean_baseline,NeuN,0.4394117647058824,0.405770983092032,-0.03364078161385037,84,True,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_elasticnet,6e10/Aβ,0.17205882352941174,0.19601093449427964,0.023952110964867906,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_elasticnet,AT8,0.38715686274509803,0.35628227194492257,-0.03087459080017546,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_elasticnet,GFAP,0.1674509803921569,0.07255239445175661,-0.09489858594040028,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_elasticnet,Iba1,0.20852941176470585,-0.07471904424420371,-0.2832484560089096,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_elasticnet,NeuN,0.5653921568627451,0.5407309911916574,-0.02466116567108778,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_ridge,6e10/Aβ,0.22245098039215683,0.2048800242988762,-0.017570956093280632,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_ridge,AT8,0.3181372549019608,0.33769363166953537,0.019556376767574546,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_ridge,GFAP,0.1526470588235294,0.11323276298471195,-0.03941429583881746,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_ridge,Iba1,0.02127450980392158,-0.0021868988559279132,-0.02346140865984949,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
pca_ridge,NeuN,0.5077450980392157,0.49508960210590264,-0.01265549593331311,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_elasticnet,6e10/Aβ,0.030882352941176482,0.07363189735220614,0.042749544411029655,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_elasticnet,AT8,0.5108823529411766,0.520846410853498,0.009964057912321467,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_elasticnet,GFAP,0.09813725490196076,0.07232530042615504,-0.025811954475805726,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_elasticnet,Iba1,0.05578431372549018,-0.056265065661938805,-0.11204937938742898,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_elasticnet,NeuN,0.5922549019607843,0.5727245114913435,-0.019530390469440828,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_ridge,6e10/Aβ,0.31754901960784315,0.29745874253315785,-0.020090277074685303,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_ridge,AT8,0.4136274509803922,0.4317100334109547,0.018082582430562488,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_ridge,GFAP,0.18401960784313723,0.1486888731396173,-0.03533073470351994,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
raw_expression_ridge,Iba1,0.09529411764705882,0.03385643413992103,-0.06143768350713779,84,False,Official metric is pooled donor-level OOF Spearman; fold mean retained for audit comparison.
